frame,cx,cy,x,y,w,h,yolo_conf,group_id
877,232.5,214.0,228.0,209.0,9.0,10.0,0.744,5.0
878,233.0,217.0,229.0,212.0,8.0,10.0,0.741,5.0
879,233.5,221.0,229.0,216.0,9.0,10.0,0.774,5.0
880,234.0,225.5,230.0,220.0,8.0,11.0,0.692,5.0
881,234.5,230.0,230.0,225.0,9.0,10.0,0.715,5.0
882,234.5,234.5,230.0,230.0,9.0,9.0,0.665,5.0
883,234.5,240.0,230.0,234.0,9.0,12.0,0.553,5.0
884,234.5,236.0,230.0,230.0,9.0,12.0,,5.0
885,235.5,233.0,231.0,228.0,9.0,10.0,0.745,5.0
886,236.5,229.0,232.0,224.0,9.0,10.0,0.717,5.0
887,236.5,225.5,232.0,220.0,9.0,11.0,0.728,5.0
888,236.5,222.0,232.0,217.0,9.0,10.0,0.707,5.0
889,237.5,220.0,233.0,215.0,9.0,10.0,0.686,5.0
890,237.5,217.5,233.0,213.0,9.0,9.0,0.716,5.0
891,238.0,216.5,234.0,212.0,8.0,9.0,0.525,5.0
892,238.0,214.5,234.0,210.0,8.0,9.0,,5.0
893,239.0,214.5,235.0,210.0,8.0,9.0,,5.0
894,240.0,213.5,236.0,209.0,8.0,9.0,,5.0
895,240.0,213.5,236.0,209.0,8.0,9.0,,5.0
896,239.0,212.5,235.0,208.0,8.0,9.0,,5.0
897,240.0,212.5,236.0,208.0,8.0,9.0,,5.0
898,238.0,207.5,234.0,203.0,8.0,9.0,,5.0
899,240.0,205.5,236.0,201.0,8.0,9.0,,5.0
900,242.0,207.5,238.0,203.0,8.0,9.0,,5.0
901,241.5,220.5,237.0,216.0,9.0,9.0,,5.0
902,243.5,221.5,239.0,217.0,9.0,9.0,,5.0
903,245.5,217.5,241.0,213.0,9.0,9.0,,5.0
904,244.5,219.5,240.0,215.0,9.0,9.0,,5.0
905,244.5,215.5,240.0,211.0,9.0,9.0,,5.0
906,245.5,213.5,241.0,209.0,9.0,9.0,,5.0
907,247.5,211.5,243.0,207.0,9.0,9.0,,5.0
908,247.5,210.5,243.0,206.0,9.0,9.0,,5.0
909,249.5,209.5,245.0,205.0,9.0,9.0,0.513,5.0
910,251.5,208.5,247.0,204.0,9.0,9.0,,5.0
911,253.5,208.5,249.0,204.0,9.0,9.0,,5.0
912,256.5,207.5,252.0,203.0,9.0,9.0,,5.0
913,259.5,208.5,255.0,204.0,9.0,9.0,,5.0
914,263.5,206.5,259.0,202.0,9.0,9.0,,5.0
915,280.5,200.5,276.0,196.0,9.0,9.0,,5.0
916,280.5,202.5,276.0,198.0,9.0,9.0,,5.0
917,283.5,202.5,279.0,198.0,9.0,9.0,,5.0
918,289.5,204.5,285.0,200.0,9.0,9.0,,5.0
919,292.5,202.5,288.0,198.0,9.0,9.0,,5.0
920,297.5,202.5,293.0,198.0,9.0,9.0,0.549,5.0
921,301.0,202.0,297.0,198.0,8.0,8.0,0.583,5.0
922,305.0,202.0,301.0,198.0,8.0,8.0,,5.0
923,308.5,202.5,304.0,198.0,9.0,9.0,,5.0
924,312.5,203.5,308.0,199.0,9.0,9.0,0.65,5.0
925,316.0,206.0,312.0,201.0,8.0,10.0,0.665,5.0
926,319.0,210.0,315.0,205.0,8.0,10.0,,5.0
927,322.0,214.0,318.0,209.0,8.0,10.0,,5.0
928,325.0,220.0,321.0,215.0,8.0,10.0,,5.0
929,325.0,219.0,321.0,214.0,8.0,10.0,,5.0
930,328.0,217.0,324.0,212.0,8.0,10.0,,5.0
931,325.0,219.0,321.0,214.0,8.0,10.0,,5.0
932,332.0,218.0,328.0,213.0,8.0,10.0,,5.0
933,333.0,221.0,329.0,216.0,8.0,10.0,,5.0
934,331.0,223.0,327.0,218.0,8.0,10.0,,5.0
935,334.0,226.0,330.0,221.0,8.0,10.0,,5.0
936,335.0,220.0,331.0,215.0,8.0,10.0,,5.0
937,336.0,217.0,332.0,212.0,8.0,10.0,,5.0
938,337.0,213.0,333.0,208.0,8.0,10.0,,5.0
939,336.0,211.0,332.0,206.0,8.0,10.0,,5.0
940,339.0,213.0,335.0,208.0,8.0,10.0,,5.0
941,339.0,216.5,335.0,211.0,8.0,11.0,,5.0
942,333.5,220.5,329.0,215.0,9.0,11.0,,5.0
943,329.0,216.0,325.0,211.0,8.0,10.0,,5.0
944,329.0,216.0,325.0,211.0,8.0,10.0,,5.0
945,329.0,224.0,325.0,219.0,8.0,10.0,,5.0
946,332.0,226.0,328.0,221.0,8.0,10.0,,5.0
947,334.0,226.0,330.0,221.0,8.0,10.0,,5.0
948,335.0,229.0,331.0,224.0,8.0,10.0,,5.0
949,335.0,230.0,331.0,225.0,8.0,10.0,,5.0
950,335.0,230.0,331.0,225.0,8.0,10.0,,5.0
951,,,,,,,,
952,,,,,,,,
953,,,,,,,,
954,,,,,,,,
955,,,,,,,,
956,,,,,,,,
957,,,,,,,,
958,,,,,,,,
959,,,,,,,,
960,,,,,,,,
961,,,,,,,,
962,,,,,,,,
963,,,,,,,,
964,,,,,,,,
965,,,,,,,,
966,,,,,,,,
967,,,,,,,,
968,,,,,,,,
969,,,,,,,,
970,,,,,,,,
971,,,,,,,,
972,,,,,,,,
973,,,,,,,,
974,,,,,,,,
975,,,,,,,,
976,,,,,,,,
977,,,,,,,,
978,,,,,,,,
979,,,,,,,,
980,,,,,,,,
981,,,,,,,,
982,,,,,,,,
983,,,,,,,,
984,,,,,,,,
985,,,,,,,,
986,,,,,,,,
987,,,,,,,,
988,,,,,,,,
989,,,,,,,,
990,,,,,,,,
991,,,,,,,,
992,,,,,,,,
993,,,,,,,,
994,,,,,,,,
995,,,,,,,,
996,,,,,,,,
997,,,,,,,,
998,,,,,,,,
999,,,,,,,,
1000,,,,,,,,
1001,,,,,,,,
1002,,,,,,,,
1003,,,,,,,,
1004,,,,,,,,
1005,,,,,,,,
1006,,,,,,,,
1007,,,,,,,,
1008,,,,,,,,
1009,,,,,,,,
1010,,,,,,,,
1011,,,,,,,,
1012,,,,,,,,
1013,,,,,,,,
1014,,,,,,,,
1015,,,,,,,,
1016,,,,,,,,
1017,,,,,,,,
1018,,,,,,,,
1019,,,,,,,,
1020,,,,,,,,
1021,,,,,,,,
1022,,,,,,,,
1023,,,,,,,,
1024,,,,,,,,
1025,,,,,,,,
1026,,,,,,,,
1027,,,,,,,,
1028,,,,,,,,
1029,,,,,,,,
1030,,,,,,,,
1031,,,,,,,,
1032,,,,,,,,
1033,,,,,,,,
1034,,,,,,,,
1035,,,,,,,,
1036,,,,,,,,
1037,,,,,,,,
1038,,,,,,,,
1039,,,,,,,,
1040,,,,,,,,
1041,,,,,,,,
1042,,,,,,,,
1043,,,,,,,,
1044,,,,,,,,
1045,,,,,,,,
1046,,,,,,,,
1047,,,,,,,,
1048,,,,,,,,
1049,,,,,,,,
1050,,,,,,,,
1051,,,,,,,,
1052,,,,,,,,
1053,334.0,229.0,330.0,224.0,8.0,10.0,,5.0
1054,,,,,,,,
1055,339.5,167.0,328.0,155.0,23.0,24.0,,6.0
1056,335.5,169.0,324.0,157.0,23.0,24.0,,6.0
1057,336.5,175.0,325.0,163.0,23.0,24.0,,6.0
1058,329.5,181.0,318.0,169.0,23.0,24.0,,6.0
1059,324.5,187.0,313.0,175.0,23.0,24.0,,6.0
1060,320.5,196.0,309.0,184.0,23.0,24.0,,6.0
1061,313.5,208.0,302.0,196.0,23.0,24.0,0.683,6.0
1062,303.5,223.0,292.0,211.0,23.0,24.0,,6.0
1063,291.5,240.5,282.0,231.0,19.0,19.0,0.604,6.0
1064,278.5,255.0,268.0,244.0,21.0,22.0,0.749,6.0
1065,267.5,271.0,257.0,260.0,21.0,22.0,,6.0
1066,258.0,263.5,246.0,252.0,24.0,23.0,0.627,6.0
1067,251.0,251.0,240.0,240.0,22.0,22.0,0.744,6.0
1068,242.0,238.0,231.0,227.0,22.0,22.0,0.78,6.0
1069,236.5,228.5,227.0,220.0,19.0,17.0,0.576,6.0
1070,232.5,217.0,223.0,208.0,19.0,18.0,0.733,6.0
1071,227.0,211.0,218.0,201.0,18.0,20.0,0.717,6.0
1072,222.0,207.5,211.0,196.0,22.0,23.0,0.791,6.0
1073,220.5,209.0,210.0,198.0,21.0,22.0,0.776,6.0
1074,219.0,216.0,209.0,204.0,20.0,24.0,0.773,6.0
1075,221.5,227.5,212.0,216.0,19.0,23.0,,6.0
1076,225.5,240.5,216.0,229.0,19.0,23.0,,6.0
1077,234.5,261.5,223.0,250.0,23.0,23.0,,6.0
1078,240.5,271.5,229.0,260.0,23.0,23.0,0.607,6.0
1079,245.5,257.5,235.0,246.0,21.0,23.0,0.783,6.0
1080,252.0,244.0,242.0,234.0,20.0,20.0,0.773,6.0
1081,259.5,232.5,248.0,222.0,23.0,21.0,0.766,6.0
1082,265.5,222.0,255.0,212.0,21.0,20.0,0.544,6.0
1083,270.0,212.5,259.0,202.0,22.0,21.0,0.771,6.0
1084,273.5,203.0,263.0,192.0,21.0,22.0,0.674,6.0
1085,275.5,194.0,265.0,183.0,21.0,22.0,0.689,6.0
1086,276.5,187.5,266.0,177.0,21.0,21.0,0.539,6.0
1087,276.5,185.5,266.0,175.0,21.0,21.0,0.671,6.0
1088,278.5,188.0,268.0,178.0,21.0,20.0,0.617,6.0
1089,276.5,195.5,267.0,185.0,19.0,21.0,0.753,6.0
1090,274.5,200.0,266.0,193.0,17.0,14.0,0.726,6.0
1091,273.5,219.5,266.0,210.0,15.0,19.0,0.575,6.0
1092,264.5,232.5,257.0,223.0,15.0,19.0,,6.0
1093,249.5,246.0,239.0,235.0,21.0,22.0,0.72,6.0
1094,238.5,261.5,227.0,250.0,23.0,23.0,0.773,6.0
1095,227.0,266.0,215.0,256.0,24.0,20.0,0.762,6.0
1096,218.0,253.5,209.0,244.0,18.0,19.0,0.712,6.0
1097,208.5,241.0,199.0,232.0,19.0,18.0,0.674,6.0
1098,201.0,229.5,190.0,220.0,22.0,19.0,0.812,6.0
1099,196.5,221.0,187.0,211.0,19.0,20.0,0.716,6.0
1100,188.5,211.5,177.0,200.0,23.0,23.0,0.768,6.0
1101,187.0,207.0,178.0,197.0,18.0,20.0,0.751,6.0
1102,186.5,201.5,178.0,193.0,17.0,17.0,0.761,6.0
1103,184.5,195.0,175.0,185.0,19.0,20.0,0.772,6.0
1104,184.5,192.5,174.0,182.0,21.0,21.0,0.832,6.0
1105,186.0,193.0,176.0,183.0,20.0,20.0,0.807,6.0
1106,188.5,198.0,179.0,188.0,19.0,20.0,0.803,6.0
1107,192.0,207.0,183.0,197.0,18.0,20.0,0.83,6.0
1108,196.0,219.0,187.0,209.0,18.0,20.0,,6.0
1109,228.5,265.5,222.0,256.0,13.0,19.0,,7.0
1110,227.0,265.5,220.0,256.0,14.0,19.0,,7.0
1111,229.0,265.5,222.0,256.0,14.0,19.0,,7.0
1112,234.0,256.0,227.0,246.0,14.0,20.0,,7.0
1113,242.5,244.5,235.0,234.0,15.0,21.0,0.671,7.0
1114,246.5,234.5,237.0,224.0,19.0,21.0,0.749,7.0
1115,250.5,225.0,240.0,215.0,21.0,20.0,0.542,7.0
1116,254.0,216.5,244.0,207.0,20.0,19.0,0.753,7.0
1117,255.0,209.5,245.0,200.0,20.0,19.0,0.777,7.0
1118,255.5,204.0,246.0,195.0,19.0,18.0,0.785,7.0
1119,253.5,201.5,244.0,192.0,19.0,19.0,0.531,7.0
1120,251.5,201.5,242.0,192.0,19.0,19.0,,7.0
1121,184.5,216.0,180.0,208.0,9.0,16.0,,6.0
1122,185.5,219.0,181.0,211.0,9.0,16.0,0.638,6.0
1123,187.5,222.0,183.0,214.0,9.0,16.0,,6.0
1124,190.5,226.0,186.0,218.0,9.0,16.0,,6.0
1125,211.0,251.5,200.0,241.0,22.0,21.0,,6.0
1126,200.5,266.0,190.0,256.0,21.0,20.0,0.773,6.0
1127,194.0,260.0,184.0,249.0,20.0,22.0,0.718,6.0
1128,187.0,250.0,177.0,239.0,20.0,22.0,,6.0
1129,176.5,237.0,168.0,228.0,17.0,18.0,,6.0
1130,170.5,230.0,162.0,221.0,17.0,18.0,0.603,6.0
1131,168.5,220.5,158.0,209.0,21.0,23.0,0.749,6.0
1132,164.5,215.0,154.0,204.0,21.0,22.0,0.749,6.0
1133,160.0,209.5,149.0,198.0,22.0,23.0,0.68,6.0
1134,157.5,206.5,147.0,196.0,21.0,21.0,0.792,6.0
1135,158.5,206.5,149.0,197.0,19.0,19.0,0.795,6.0
1136,161.5,209.0,152.0,199.0,19.0,20.0,0.753,6.0
1137,166.0,216.0,157.0,206.0,18.0,20.0,0.812,6.0
1138,169.5,222.5,162.0,213.0,15.0,19.0,0.716,6.0
1139,182.5,215.5,175.0,206.0,15.0,19.0,,6.0
1140,188.5,209.5,181.0,200.0,15.0,19.0,,6.0
1141,193.0,206.0,185.0,196.0,16.0,20.0,,6.0
1142,192.5,205.5,185.0,196.0,15.0,19.0,,6.0
1143,193.5,205.5,186.0,196.0,15.0,19.0,,6.0
1144,192.5,202.5,185.0,193.0,15.0,19.0,,6.0
1145,191.5,199.5,184.0,190.0,15.0,19.0,,6.0
1146,190.5,199.5,183.0,190.0,15.0,19.0,,6.0
1147,191.5,197.5,184.0,188.0,15.0,19.0,,6.0
1148,192.5,194.5,185.0,185.0,15.0,19.0,,6.0
1149,193.5,194.5,186.0,185.0,15.0,19.0,,6.0
1150,195.5,198.5,188.0,189.0,15.0,19.0,,6.0
1151,195.5,198.5,188.0,189.0,15.0,19.0,,6.0
1152,196.5,197.5,189.0,188.0,15.0,19.0,,6.0
1153,,,,,,,,
1154,198.5,195.5,191.0,186.0,15.0,19.0,,6.0
1155,,,,,,,,
1156,197.5,193.5,190.0,184.0,15.0,19.0,,6.0
1157,,,,,,,,
1158,196.5,193.5,189.0,184.0,15.0,19.0,,6.0
1159,194.5,196.5,187.0,187.0,15.0,19.0,,6.0
1160,195.5,196.5,188.0,187.0,15.0,19.0,,6.0
1161,197.5,198.5,190.0,189.0,15.0,19.0,,6.0
1162,198.5,198.5,191.0,189.0,15.0,19.0,,6.0
1163,201.5,196.5,194.0,187.0,15.0,19.0,,6.0
1164,206.5,197.5,199.0,188.0,15.0,19.0,,6.0
1165,204.5,200.5,197.0,191.0,15.0,19.0,,6.0
1166,208.5,198.5,201.0,189.0,15.0,19.0,,6.0
1167,211.5,196.5,204.0,187.0,15.0,19.0,,6.0
1168,214.5,191.5,207.0,182.0,15.0,19.0,,6.0
1169,217.5,190.5,210.0,181.0,15.0,19.0,,6.0
1170,219.5,189.5,212.0,180.0,15.0,19.0,,6.0
1171,221.5,189.5,214.0,180.0,15.0,19.0,,6.0
1172,222.5,189.5,215.0,180.0,15.0,19.0,,6.0
1173,224.5,189.5,217.0,180.0,15.0,19.0,,6.0
1174,227.5,189.5,220.0,180.0,15.0,19.0,,6.0
1175,228.5,192.5,221.0,183.0,15.0,19.0,,6.0
1176,230.5,194.5,223.0,185.0,15.0,19.0,,6.0
1177,234.5,197.5,227.0,188.0,15.0,19.0,,6.0
1178,235.5,199.5,228.0,190.0,15.0,19.0,,6.0
1179,250.0,233.0,241.0,224.0,18.0,18.0,,8.0
1180,253.0,249.0,244.0,240.0,18.0,18.0,0.604,8.0
1181,255.5,253.0,247.0,244.0,17.0,18.0,0.557,8.0
1182,258.5,240.0,251.0,232.0,15.0,16.0,0.625,8.0
1183,,,,,,,,
1184,265.0,213.5,257.0,205.0,16.0,17.0,,8.0
1185,266.0,206.5,258.0,198.0,16.0,17.0,0.784,8.0
1186,267.5,198.5,259.0,190.0,17.0,17.0,0.78,8.0
1187,266.5,193.5,258.0,185.0,17.0,17.0,,8.0
1188,265.5,188.5,257.0,180.0,17.0,17.0,,8.0
1189,265.0,181.5,257.0,174.0,16.0,15.0,,8.0
1190,255.0,181.5,247.0,174.0,16.0,15.0,0.701,8.0
1191,248.0,180.5,240.0,173.0,16.0,15.0,,8.0
1192,240.5,177.0,232.0,169.0,17.0,16.0,0.534,8.0
1193,234.5,175.0,226.0,167.0,17.0,16.0,,8.0
1194,226.5,174.0,218.0,166.0,17.0,16.0,,8.0
1195,221.0,174.5,212.0,166.0,18.0,17.0,,8.0
1196,215.5,175.0,206.0,166.0,19.0,18.0,,8.0
1197,205.5,178.0,199.0,171.0,13.0,14.0,,8.0
1198,203.0,176.5,196.0,169.0,14.0,15.0,,8.0
1199,199.0,176.5,192.0,169.0,14.0,15.0,,8.0
1200,191.0,176.5,184.0,169.0,14.0,15.0,,8.0
1201,185.0,178.5,178.0,171.0,14.0,15.0,0.533,8.0
1202,180.0,181.0,172.0,173.0,16.0,16.0,0.709,8.0
1203,175.0,185.0,168.0,177.0,14.0,16.0,0.687,8.0
1204,171.0,191.0,164.0,183.0,14.0,16.0,0.706,8.0
1205,169.0,196.5,162.0,189.0,14.0,15.0,0.674,8.0
1206,169.0,201.5,162.0,195.0,14.0,13.0,0.5,8.0
1207,168.5,206.0,162.0,200.0,13.0,12.0,0.617,8.0
1208,168.0,208.0,161.0,202.0,14.0,12.0,0.763,8.0
1209,166.5,208.5,160.0,203.0,13.0,11.0,0.642,8.0
1210,165.5,206.5,159.0,201.0,13.0,11.0,,8.0
1211,163.5,205.5,157.0,200.0,13.0,11.0,,8.0
1212,159.5,204.5,153.0,199.0,13.0,11.0,,8.0
1213,166.5,173.0,160.0,165.0,13.0,16.0,,8.0
1214,164.5,173.0,158.0,165.0,13.0,16.0,,8.0
1215,163.5,170.0,157.0,162.0,13.0,16.0,,8.0
1216,161.5,166.0,155.0,158.0,13.0,16.0,0.573,8.0
1217,161.0,161.0,155.0,153.0,12.0,16.0,0.546,8.0
1218,158.0,156.0,150.0,148.0,16.0,16.0,0.521,8.0
1219,154.5,150.0,147.0,143.0,15.0,14.0,0.808,8.0
1220,153.0,145.0,146.0,138.0,14.0,14.0,0.73,8.0
1221,153.5,142.0,146.0,135.0,15.0,14.0,0.569,8.0
1222,153.5,138.0,146.0,131.0,15.0,14.0,,8.0
1223,152.0,136.0,145.0,128.0,14.0,16.0,0.643,8.0
1224,151.0,132.0,144.0,124.0,14.0,16.0,0.587,8.0
1225,151.5,126.0,145.0,118.0,13.0,16.0,0.714,8.0
1226,152.5,119.5,145.0,111.0,15.0,17.0,0.786,8.0
1227,152.0,115.0,145.0,107.0,14.0,16.0,0.78,8.0
1228,153.0,110.0,145.0,98.0,16.0,24.0,0.709,8.0
1229,154.0,104.5,146.0,94.0,16.0,21.0,0.691,8.0
1230,155.5,100.5,148.0,93.0,15.0,15.0,0.729,8.0
1231,156.0,97.5,148.0,88.0,16.0,19.0,0.621,8.0
1232,156.5,94.0,149.0,85.0,15.0,18.0,0.64,8.0
1233,157.5,91.0,151.0,83.0,13.0,16.0,0.728,8.0
1234,158.5,89.0,152.0,81.0,13.0,16.0,0.727,8.0
1235,158.5,88.0,152.0,80.0,13.0,16.0,0.675,8.0
1236,159.5,88.0,153.0,81.0,13.0,14.0,0.68,8.0
1237,160.0,88.0,153.0,81.0,14.0,14.0,0.631,8.0
1238,160.0,88.5,153.0,81.0,14.0,15.0,0.504,8.0
1239,161.5,89.0,155.0,82.0,13.0,14.0,0.76,8.0
1240,162.5,90.0,156.0,83.0,13.0,14.0,,8.0
1241,162.5,92.5,156.0,85.0,13.0,15.0,0.626,8.0
1242,162.5,95.5,156.0,88.0,13.0,15.0,0.693,8.0
1243,164.0,99.0,157.0,92.0,14.0,14.0,0.513,8.0
1244,164.0,99.0,157.0,92.0,14.0,14.0,,8.0
1245,165.0,104.0,158.0,97.0,14.0,14.0,,8.0
1246,164.5,112.0,159.0,105.0,11.0,14.0,,8.0
1247,164.5,115.0,159.0,108.0,11.0,14.0,,8.0
1248,164.5,118.0,159.0,111.0,11.0,14.0,0.718,8.0
1249,164.5,119.0,159.0,112.0,11.0,14.0,,8.0
1250,164.5,119.0,159.0,112.0,11.0,14.0,,8.0
1251,170.0,139.0,165.0,134.0,10.0,10.0,,8.0
1252,170.0,135.0,165.0,130.0,10.0,10.0,,8.0
1253,169.0,134.0,164.0,129.0,10.0,10.0,,8.0
1254,172.0,137.0,167.0,132.0,10.0,10.0,,8.0
1255,174.0,138.0,169.0,133.0,10.0,10.0,0.522,8.0
1256,177.0,138.0,172.0,133.0,10.0,10.0,,8.0
1257,178.0,139.0,173.0,134.0,10.0,10.0,,8.0
1258,178.0,139.0,173.0,134.0,10.0,10.0,,8.0
1259,178.0,140.0,173.0,135.0,10.0,10.0,,8.0
1260,179.0,140.0,174.0,135.0,10.0,10.0,,8.0
1261,176.5,139.0,171.0,134.0,11.0,10.0,,8.0
1262,175.5,139.0,170.0,134.0,11.0,10.0,,8.0
1263,174.5,140.0,169.0,135.0,11.0,10.0,0.551,8.0
1264,173.5,141.5,168.0,135.0,11.0,13.0,0.673,8.0
1265,172.5,143.5,167.0,137.0,11.0,13.0,0.777,8.0
1266,172.0,146.0,167.0,140.0,10.0,12.0,0.72,8.0
1267,171.0,150.0,166.0,144.0,10.0,12.0,0.78,8.0
1268,169.5,153.0,164.0,147.0,11.0,12.0,0.803,8.0
1269,168.5,156.5,163.0,151.0,11.0,11.0,0.739,8.0
1270,167.5,161.0,162.0,155.0,11.0,12.0,0.703,8.0
1271,166.5,166.0,161.0,160.0,11.0,12.0,0.77,8.0
1272,165.5,171.0,160.0,165.0,11.0,12.0,,8.0
1273,164.5,176.5,159.0,170.0,11.0,13.0,0.584,8.0
1274,163.5,182.5,158.0,176.0,11.0,13.0,,8.0
1275,162.5,189.5,157.0,183.0,11.0,13.0,,8.0
1276,160.5,197.5,155.0,191.0,11.0,13.0,,8.0
1277,160.5,204.5,155.0,198.0,11.0,13.0,,8.0
1278,159.5,211.5,154.0,205.0,11.0,13.0,0.525,8.0
1279,158.5,219.5,153.0,213.0,11.0,13.0,,8.0
1280,157.5,227.5,152.0,221.0,11.0,13.0,,8.0
1281,156.5,236.5,151.0,230.0,11.0,13.0,,8.0
1282,155.5,241.5,150.0,235.0,11.0,13.0,,8.0
1283,156.0,235.5,150.0,228.0,12.0,15.0,,8.0
1284,154.0,227.5,148.0,220.0,12.0,15.0,,8.0
1285,153.0,221.5,147.0,214.0,12.0,15.0,,8.0
1286,152.0,215.5,146.0,208.0,12.0,15.0,,8.0
1287,151.0,209.5,145.0,202.0,12.0,15.0,0.725,8.0
1288,149.5,204.0,144.0,198.0,11.0,12.0,0.535,8.0
1289,148.5,199.0,143.0,193.0,11.0,12.0,,8.0
1290,147.5,195.0,142.0,189.0,11.0,12.0,,8.0
1291,146.0,190.5,141.0,185.0,10.0,11.0,,8.0
1292,145.0,186.5,140.0,181.0,10.0,11.0,0.754,8.0
1293,144.5,182.5,139.0,177.0,11.0,11.0,0.772,8.0
1294,143.0,180.0,137.0,175.0,12.0,10.0,0.796,8.0
1295,141.5,178.5,136.0,173.0,11.0,11.0,0.739,8.0
1296,141.0,176.0,135.0,170.0,12.0,12.0,0.612,8.0
1297,140.0,175.0,134.0,169.0,12.0,12.0,0.544,8.0
1298,139.0,174.0,134.0,168.0,10.0,12.0,0.637,8.0
1299,137.5,173.0,132.0,167.0,11.0,12.0,0.679,8.0
1300,136.5,173.0,131.0,167.0,11.0,12.0,0.775,8.0
1301,135.5,173.0,130.0,167.0,11.0,12.0,0.741,8.0
1302,134.5,174.5,129.0,169.0,11.0,11.0,0.737,8.0
1303,133.0,175.0,127.0,169.0,12.0,12.0,0.708,8.0
1304,131.5,176.5,126.0,170.0,11.0,13.0,0.617,8.0
1305,131.0,179.5,126.0,174.0,10.0,11.0,0.682,8.0
1306,129.5,182.0,124.0,177.0,11.0,10.0,0.73,8.0
1307,128.5,185.5,123.0,180.0,11.0,11.0,0.708,8.0
1308,127.0,189.5,121.0,184.0,12.0,11.0,0.617,8.0
1309,126.0,193.5,120.0,188.0,12.0,11.0,,8.0
1310,125.0,197.5,119.0,192.0,12.0,11.0,0.572,8.0
1311,124.0,202.0,118.0,196.0,12.0,12.0,0.6,8.0
1312,123.0,207.5,118.0,202.0,10.0,11.0,0.73,8.0
1313,121.5,213.0,116.0,207.0,11.0,12.0,0.791,8.0
1314,120.5,219.5,115.0,214.0,11.0,11.0,0.695,8.0
1315,120.0,226.0,115.0,220.0,10.0,12.0,0.525,8.0
1316,119.0,233.0,114.0,227.0,10.0,12.0,0.536,8.0
1317,118.0,241.0,113.0,235.0,10.0,12.0,,8.0
1318,118.0,241.0,113.0,235.0,10.0,12.0,,8.0
1319,116.0,235.5,111.0,230.0,10.0,11.0,,8.0
1320,115.0,229.5,110.0,224.0,10.0,11.0,0.783,8.0
1321,114.0,224.5,109.0,218.0,10.0,13.0,0.703,8.0
1322,113.0,219.5,108.0,214.0,10.0,11.0,0.737,8.0
1323,111.5,215.0,106.0,209.0,11.0,12.0,0.768,8.0
1324,110.5,211.0,105.0,206.0,11.0,10.0,0.635,8.0
1325,109.5,207.5,104.0,202.0,11.0,11.0,0.751,8.0
1326,108.5,204.5,103.0,199.0,11.0,11.0,0.72,8.0
1327,107.5,201.5,102.0,196.0,11.0,11.0,0.625,8.0
1328,106.5,199.5,101.0,194.0,11.0,11.0,0.765,8.0
1329,105.5,198.0,100.0,193.0,11.0,10.0,0.786,8.0
1330,104.5,197.0,99.0,192.0,11.0,10.0,0.724,8.0
1331,103.5,196.0,98.0,191.0,11.0,10.0,0.78,8.0
1332,102.5,196.0,97.0,191.0,11.0,10.0,0.801,8.0
1333,101.5,196.0,96.0,191.0,11.0,10.0,0.792,8.0
1334,100.0,197.0,94.0,192.0,12.0,10.0,0.749,8.0
1335,99.5,197.0,94.0,192.0,11.0,10.0,0.776,8.0
1336,98.0,199.0,93.0,194.0,10.0,10.0,0.785,8.0
1337,96.5,201.0,91.0,196.0,11.0,10.0,0.755,8.0
1338,95.5,203.0,90.0,198.0,11.0,10.0,0.761,8.0
1339,94.5,206.5,89.0,201.0,11.0,11.0,0.697,8.0
